user_id,location_pref_str,budget_pref,amenities_pref,property_type_pref_str,travel_frequency_score
4550,Nha Trang,1203839.273,"['tv với truyền hình cáp tiêu chuẩn', 'waterfront', 'lake access', 'pets allowed', 'thang máy']",HOSTEL,1
4551,Hà Nội,640220.3635,"['hướng nhìn ra đường chân trời thành phố', 'không có máy phát hiện khí co', 'waterfront', 'luggage dropoff allowed', 'điều hòa nhiệt độ']",APARTMENT,1
4552,Đà Nẵng,763954.3139,['hướng nhìn ra biển'],HOTEL,0.5
4553,Nha Trang,4171527.755,"['hair dryer', 'chỗ ở có camera an ninh ngoài nhà']",APARTMENT,1
4554,Nha Trang,559176.118,"['tầng thượng', 'luggage dropoff allowed', 'điều hòa nhiệt độ', 'cho phép thú cưng', 'dedicated workspace']",APARTMENT,1
4555,Nha Trang,11220936.62,"['thang máy', 'cho phép thú cưng']",HOSTEL,1
4556,Hà Nội,9745094.641,"['elevator', 'lock on bedroom door', 'washer']",APARTMENT,0.5
4557,Đà Nẵng,13612167.11,"['exterior security cameras on property', 'lock on bedroom door', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'bếp', 'chỗ đỗ xe miễn phí tại nơi ở']",APARTMENT,1
4558,Nha Trang,10190338.09,"['wifi', 'air conditioning', 'cho phép gửi hành lý']",APARTMENT,0.5
4559,Đà Nẵng,709835.2668,"['cho phép thú cưng', 'luggage dropoff allowed', 'tv', 'không có máy phát hiện khí co']",APARTMENT,0.5
4560,Hà Nội,3782285.506,"['bếp', 'máy giặt', 'wifi', 'miễn phí đỗ xe trên đường/phố', 'kitchen']",APARTMENT,1
4561,Nha Trang,8254375.721,"['lối ra bãi biển – hướng biển', 'pool', 'pets allowed']",APARTMENT,1.5
4562,Đà Nẵng,856786.3645,"['tv', 'hair dryer', 'điều hòa nhiệt độ', 'wi-fi', 'hot tub']",APARTMENT,0.5
4563,Hồ Chí Minh,1017904.278,"['air conditioning', 'máy giặt', 'tầng thượng', 'hot tub']",HOSTEL,0.5
4564,Hà Nội,2760071.251,"['hướng nhìn ra đường chân trời thành phố', 'máy sấy tóc', 'thang máy']",APARTMENT,0.5
4565,Nha Trang,754696.6009,"['hair dryer', 'mở cửa theo giờ giấc cụ thể', 'hot tub']",HOSTEL,1
4566,Hồ Chí Minh,589693.6375,"['chỗ ở có camera an ninh ngoài nhà', 'chỗ đỗ xe miễn phí tại nơi ở', 'không có máy báo khói']",APARTMENT,0.5
4567,Hồ Chí Minh,5436332.286,"['lake access', 'hướng nhìn ra đường chân trời thành phố', 'wi-fi', 'máy sấy tóc', 'không gian riêng để làm việc']",HOSTEL,1
4568,Hà Nội,1422135.31,"['lock on bedroom door', 'hướng nhìn ra đường chân trời thành phố', 'air conditioning', 'lake access']",APARTMENT,1
4569,Đà Nẵng,649722.6098,"['không có máy báo khói', 'chỗ đỗ xe miễn phí tại nơi ở', 'cho phép gửi hành lý', 'hướng nhìn ra đường chân trời thành phố', 'tv']",APARTMENT,0.5
4570,Hà Nội,665718.3882,"['miễn phí đỗ xe trên đường/phố', 'máy sấy tóc', 'hair dryer', 'tầng thượng']",APARTMENT,0.5
4571,Hà Nội,1522873.457,"['bể bơi', 'không có máy phát hiện khí co', 'hair dryer', 'city skyline view']",HOSTEL,0.5
4572,Hà Nội,6621186.865,"['exterior security cameras on property', 'waterfront', 'chỗ ở có camera an ninh ngoài nhà', 'luggage dropoff allowed', 'máy giặt']",HOSTEL,0.5
4573,Đà Nẵng,4676865.871,"['bếp', 'tv với truyền hình cáp tiêu chuẩn', 'không gian riêng để làm việc', 'lối ra bãi biển – hướng biển', 'luggage dropoff allowed']",APARTMENT,0.5
4574,Đà Nẵng,7925271.578,"['miễn phí đỗ xe trên đường/phố', 'wi-fi']",APARTMENT,1
4575,Hà Nội,475505.4389,"['dedicated workspace', 'pool', 'không có máy phát hiện khí co', 'waterfront']",HOSTEL,0.5
4576,Hồ Chí Minh,543416.4945,"['hair dryer', 'pool', 'cho phép gửi hành lý', 'waterfront', 'tầng thượng']",HOSTEL,1
4577,Hồ Chí Minh,822716.0706,['exterior security cameras on property'],APARTMENT,0.5
4578,Đà Nẵng,377661.0596,"['không có máy phát hiện khí co', 'exterior security cameras on property', 'hướng nhìn ra biển', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,0.5
4579,Đà Nẵng,679524.7932,"['chỗ ở có camera an ninh ngoài nhà', 'miễn phí đỗ xe trên đường/phố', 'wifi']",HOSTEL,1.5
4580,Đà Nẵng,6256090.875,"['hair dryer', 'lock on bedroom door', 'chỗ ở có camera an ninh ngoài nhà', 'không có máy báo khói', 'bể bơi']",HOTEL,1
4581,Nha Trang,568185.9372,"['luggage dropoff allowed', 'hướng nhìn ra biển', 'bể bơi', 'elevator', 'wifi']",APARTMENT,1.5
4582,Nha Trang,1251013.009,"['hair dryer', 'bể bơi']",APARTMENT,1
4583,Đà Nẵng,379345.9127,['hướng nhìn ra biển'],HOTEL,1
4584,Hồ Chí Minh,1440172.992,"['lối ra bãi biển – hướng biển', 'máy sấy tóc', 'city skyline view', 'tv với truyền hình cáp tiêu chuẩn']",HOSTEL,0.5
4585,Nha Trang,2489490.55,"['city skyline view', 'wifi']",APARTMENT,1.5
4586,Hà Nội,1580363.424,"['không có máy báo khói', 'free parking on premises', 'không gian riêng để làm việc']",APARTMENT,1
4587,Hà Nội,484285.1793,"['pool', 'điều hòa nhiệt độ', 'washer']",HOSTEL,1
4588,Đà Nẵng,586784.4477,"['không gian riêng để làm việc', 'lock on bedroom door']",HOSTEL,1
4589,Nha Trang,1639767.831,"['cho phép gửi hành lý', 'lối ra bãi biển – hướng biển', 'elevator']",HOSTEL,0.5
4590,Hà Nội,904727.468,['air conditioning'],HOTEL,1
4591,Đà Nẵng,870653.0315,"['tầng thượng', 'hướng nhìn ra đường chân trời thành phố', 'tv', 'air conditioning']",HOSTEL,1
4592,Hà Nội,1076827.769,['lối ra bãi biển – hướng biển'],HOSTEL,1
4593,Hà Nội,540987.9093,"['không có máy phát hiện khí co', 'không gian riêng để làm việc', 'lake access', 'washer', 'dedicated workspace']",APARTMENT,1
4594,Hà Nội,1525026.174,"['tv với truyền hình cáp tiêu chuẩn', 'thang máy', 'elevator']",APARTMENT,1
4595,Đà Nẵng,1165248.898,"['cho phép gửi hành lý', 'bể bơi', 'wifi', 'tv', 'bếp']",APARTMENT,1
4596,Đà Nẵng,3457515.494,"['thang máy', 'tv với truyền hình cáp tiêu chuẩn', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",HOSTEL,1
4597,Hà Nội,711753.6797,"['lake access', 'wifi']",APARTMENT,1
4598,Đà Nẵng,5448306.892,"['máy giặt', 'lock on bedroom door', 'cho phép gửi hành lý', 'wifi', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.5
4599,Đà Nẵng,7293500.746,"['luggage dropoff allowed', 'free parking on premises', 'lối ra bãi biển – hướng biển', 'không có máy báo khói']",APARTMENT,1
4600,Hà Nội,3158400.765,"['pets allowed', 'lối ra bãi biển – hướng biển', 'city skyline view', 'air conditioning', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",VILLA,0.5
4601,Nha Trang,10786523.3,"['tv', 'không gian riêng để làm việc']",APARTMENT,0.5
4602,Đà Nẵng,4713366.424,"['máy sấy tóc', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",HOSTEL,1.5
4603,Đà Nẵng,663543.948,"['miễn phí đỗ xe trên đường/phố', 'lock on bedroom door', 'air conditioning']",APARTMENT,0.5
4604,Hồ Chí Minh,6553183.644,"['bể bơi', 'không gian riêng để làm việc', 'cho phép thú cưng', 'wifi']",APARTMENT,0.5
4605,Hồ Chí Minh,2355589.598,"['luggage dropoff allowed', 'dedicated workspace', 'lock on bedroom door', 'city skyline view', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,1
4606,Đà Nẵng,434653.045,"['không có máy phát hiện khí co', 'washer', 'không gian riêng để làm việc', 'bếp', 'city skyline view']",APARTMENT,1
4607,Nha Trang,325118.1888,['máy sấy tóc'],APARTMENT,1
4608,Hà Nội,327825.5089,"['lock on bedroom door', 'hướng nhìn ra đường chân trời thành phố', 'lake access']",APARTMENT,1.5
4609,Hà Nội,1021142.636,"['lối ra bãi biển – hướng biển', 'bếp', 'cho phép gửi hành lý']",HOSTEL,1
4610,Hồ Chí Minh,1613206.193,"['bể bơi', 'tv', 'lock on bedroom door']",APARTMENT,1
4611,Hà Nội,752152.2511,"['elevator', 'hair dryer', 'chỗ ở có camera an ninh ngoài nhà', 'pets allowed', 'chỗ đỗ xe miễn phí tại nơi ở']",APARTMENT,1
4612,Nha Trang,9222431.24,['không có máy báo khói'],APARTMENT,1
4613,Hồ Chí Minh,349424.3922,"['elevator', 'lake access', 'thang máy', 'waterfront', 'điều hòa nhiệt độ']",APARTMENT,0.5
4614,Đà Nẵng,4332342.811,"['dedicated workspace', 'bếp', 'cho phép gửi hành lý']",APARTMENT,1
4615,Nha Trang,1370754.626,['máy giặt'],APARTMENT,1.5
4616,Hà Nội,1481414.775,['washer'],HOTEL,0.5
4617,Nha Trang,2672976.574,['máy giặt'],APARTMENT,0.5
4618,Hà Nội,338647.886,"['thang máy', 'lake access']",HOSTEL,1.5
4619,Hồ Chí Minh,454495.8502,"['máy sấy tóc', 'miễn phí đỗ xe trên đường/phố', 'mở cửa theo giờ giấc cụ thể', 'lối ra bãi biển – hướng biển']",HOSTEL,1
4620,Hồ Chí Minh,2361150.223,['bể bơi'],VILLA,1.5
4621,Nha Trang,1498286.879,"['lock on bedroom door', 'wifi', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'air conditioning', 'tv']",APARTMENT,1.5
4622,Hồ Chí Minh,1450221.515,['không gian riêng để làm việc'],APARTMENT,0.5
4623,Nha Trang,645930.2034,"['pool', 'hướng nhìn ra biển', 'waterfront', 'air conditioning']",APARTMENT,1
4624,Hà Nội,472637.111,"['tv', 'lake access', 'exterior security cameras on property', 'lối ra bãi biển – hướng biển']",APARTMENT,1
4625,Nha Trang,1255107.07,['tv'],APARTMENT,0.5
4626,Nha Trang,8870154.395,"['air conditioning', 'wifi']",APARTMENT,0.5
4627,Hồ Chí Minh,405575.688,"['tv', 'elevator', 'không có máy báo khói', 'lock on bedroom door', 'thang máy']",APARTMENT,1
4628,Đà Nẵng,456377.1371,"['không có máy phát hiện khí co', 'không gian riêng để làm việc']",VILLA,1
4629,Nha Trang,652781.2275,"['free parking on premises', 'pets allowed', 'điều hòa nhiệt độ', 'thang máy', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,1.5
4630,Hà Nội,1290605.669,"['pool', 'cho phép gửi hành lý', 'bếp', 'waterfront']",HOSTEL,1
4631,Nha Trang,13332969.63,['không có máy phát hiện khí co'],APARTMENT,1.5
4632,Hà Nội,1621624.512,"['free parking on premises', 'hair dryer', 'luggage dropoff allowed']",HOSTEL,0.5
4633,Đà Nẵng,12178856.77,['hair dryer'],APARTMENT,0.5
4634,Hà Nội,856837.6491,"['dedicated workspace', 'tv', 'thang máy', 'kitchen']",APARTMENT,0.5
4635,Nha Trang,334152.0868,['tv với truyền hình cáp tiêu chuẩn'],VILLA,0.5
4636,Hồ Chí Minh,896792.2774,"['không có máy báo khói', 'chỗ đỗ xe miễn phí tại nơi ở', 'washer', 'wifi', 'dedicated workspace']",APARTMENT,1
4637,Hà Nội,2405695.221,"['tv với truyền hình cáp tiêu chuẩn', 'dedicated workspace', 'không gian riêng để làm việc', 'cho phép thú cưng']",HOSTEL,0.5
4638,Đà Nẵng,10604969.66,"['lock on bedroom door', 'điều hòa nhiệt độ', 'hướng nhìn ra biển', 'máy giặt']",VILLA,0.5
4639,Hồ Chí Minh,7134937.05,"['hair dryer', 'điều hòa nhiệt độ']",APARTMENT,1
4640,Hồ Chí Minh,2055034.468,"['cho phép thú cưng', 'dedicated workspace']",APARTMENT,0.5
4641,Nha Trang,7187078.462,"['miễn phí đỗ xe trên đường/phố', 'luggage dropoff allowed', 'exterior security cameras on property', 'không có máy phát hiện khí co', 'hướng nhìn ra biển']",APARTMENT,1
4642,Hà Nội,1341898.635,"['kitchen', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'wi-fi', 'tầng thượng']",APARTMENT,0.5
4643,Hà Nội,11606653.47,"['city skyline view', 'bếp', 'dedicated workspace']",APARTMENT,1
4644,Hồ Chí Minh,1544485.638,"['hướng nhìn ra đường chân trời thành phố', 'air conditioning']",APARTMENT,0.5
4645,Nha Trang,4895647.728,"['chỗ đỗ xe miễn phí tại nơi ở', 'lock on bedroom door', 'lake access']",APARTMENT,0.5
4646,Hà Nội,6328365.978,"['lối ra bãi biển – hướng biển', 'máy sấy tóc', 'washer', 'hướng nhìn ra biển']",APARTMENT,0.5
4647,Đà Nẵng,9063937.263,['bếp'],APARTMENT,1
4648,Đà Nẵng,423958.6687,"['điều hòa nhiệt độ', 'tv với truyền hình cáp tiêu chuẩn', 'lối ra bãi biển – hướng biển']",APARTMENT,1.5
4649,Hà Nội,1269243.951,['dedicated workspace'],HOTEL,1
4650,Đà Nẵng,1234829.849,"['hướng nhìn ra đường chân trời thành phố', 'không gian riêng để làm việc', 'waterfront', 'kitchen']",HOSTEL,1.5
4651,Đà Nẵng,467045.3485,"['thang máy', 'điều hòa nhiệt độ', 'air conditioning', 'wifi']",HOSTEL,1.5
4652,Đà Nẵng,410024.1705,['bể bơi'],VILLA,1.5
4653,Nha Trang,350612.5705,['wi-fi'],APARTMENT,1
4654,Đà Nẵng,575105.7555,"['cho phép thú cưng', 'hair dryer']",HOSTEL,1
4655,Hà Nội,6260468.668,"['cho phép gửi hành lý', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'không gian riêng để làm việc', 'washer', 'pool']",APARTMENT,0.5
4656,Đà Nẵng,511920.7439,"['wi-fi', 'tv']",APARTMENT,1.5
4657,Đà Nẵng,10196259.5,['city skyline view'],APARTMENT,0.5
4658,Đà Nẵng,1442274.492,"['lock on bedroom door', 'tv']",APARTMENT,1.5
4659,Hồ Chí Minh,1362137.23,"['điều hòa nhiệt độ', 'waterfront']",APARTMENT,1
4660,Nha Trang,2835867.754,"['cho phép thú cưng', 'waterfront', 'hair dryer', 'thang máy']",VILLA,0.5
4661,Vietnam,428786.9936,"['cho phép gửi hành lý', 'city skyline view']",APARTMENT,0.5
4662,Hồ Chí Minh,828385.6355,['máy sấy tóc'],APARTMENT,1.5
4663,Hồ Chí Minh,1858049.321,"['tầng thượng', 'pool', 'elevator', 'hướng nhìn ra đường chân trời thành phố', 'điều hòa nhiệt độ']",HOSTEL,1.5
4664,Nha Trang,2809601.85,['waterfront'],HOSTEL,0.5
4665,Nha Trang,1040918.22,"['bể bơi', 'lake access', 'hot tub']",HOSTEL,1
4666,Hồ Chí Minh,922468.2196,"['tv với truyền hình cáp tiêu chuẩn', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'không có máy phát hiện khí co']",APARTMENT,1.5
4667,Hà Nội,934438.0543,"['hair dryer', 'hướng nhìn ra biển']",APARTMENT,0.5
4668,Nha Trang,762994.0727,"['máy sấy tóc', 'luggage dropoff allowed', 'tv với truyền hình cáp tiêu chuẩn']",HOSTEL,0.5
4669,Hồ Chí Minh,1312955.367,"['pets allowed', 'air conditioning']",APARTMENT,1
4670,Hà Nội,1120990.71,"['hot tub', 'wifi']",APARTMENT,1
4671,Đà Nẵng,487130.0472,"['tầng thượng', 'washer', 'máy sấy tóc', 'lối ra bãi biển – hướng biển', 'lake access']",APARTMENT,1
4672,Nha Trang,898530.8349,"['hướng nhìn ra biển', 'free parking on premises', 'máy giặt', 'miễn phí đỗ xe trên đường/phố', 'lock on bedroom door']",APARTMENT,1.5
4673,Nha Trang,4414231.998,"['dedicated workspace', 'không có máy phát hiện khí co', 'bếp', 'tv với truyền hình cáp tiêu chuẩn']",APARTMENT,1
4674,Đà Nẵng,463138.9162,"['wi-fi', 'bể bơi']",APARTMENT,0.5
4675,Nha Trang,632287.1406,['không có máy phát hiện khí co'],HOSTEL,1
4676,Đà Nẵng,885073.7598,"['waterfront', 'luggage dropoff allowed', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'tv với truyền hình cáp tiêu chuẩn', 'wi-fi']",APARTMENT,0.5
4677,Hồ Chí Minh,677648.2484,"['bếp', 'hướng nhìn ra biển', 'hot tub']",HOTEL,1.5
4678,Hồ Chí Minh,5072313.206,"['tv với truyền hình cáp tiêu chuẩn', 'máy giặt', 'lock on bedroom door']",APARTMENT,1
4679,Hồ Chí Minh,1499904.343,"['cho phép thú cưng', 'waterfront', 'washer']",HOSTEL,0.5
4680,Đà Nẵng,434191.1765,"['wifi', 'cho phép gửi hành lý', 'chỗ đỗ xe miễn phí tại nơi ở']",APARTMENT,0.5
4681,Hồ Chí Minh,1599679.139,"['bể bơi', 'chỗ ở có camera an ninh ngoài nhà']",APARTMENT,1
4682,Nha Trang,631896.3272,"['city skyline view', 'tv với truyền hình cáp tiêu chuẩn', 'elevator']",APARTMENT,1
4683,Nha Trang,377060.487,"['city skyline view', 'chỗ đỗ xe miễn phí tại nơi ở', 'tv', 'pets allowed', 'hair dryer']",APARTMENT,0.5
4684,Nha Trang,8849763.109,"['elevator', 'lối ra bãi biển – hướng biển', 'cho phép gửi hành lý']",APARTMENT,1
4685,Hồ Chí Minh,893070.0279,"['pool', 'wi-fi']",APARTMENT,1
4686,Đà Nẵng,430924.0874,"['tv', 'dedicated workspace', 'tv với truyền hình cáp tiêu chuẩn']",APARTMENT,0.5
4687,Đà Nẵng,640096.3952,"['kitchen', 'pool']",APARTMENT,0.5
4688,Hà Nội,2810250.927,"['chỗ ở có camera an ninh ngoài nhà', 'hướng nhìn ra đường chân trời thành phố', 'kitchen']",APARTMENT,0.5
4689,Hồ Chí Minh,8173645.196,"['tv', 'bể bơi', 'pets allowed', 'air conditioning', 'bếp']",APARTMENT,1
4690,Hồ Chí Minh,650820.9297,"['lối ra bãi biển – hướng biển', 'exterior security cameras on property']",HOSTEL,1
4691,Hà Nội,606322.271,"['cho phép thú cưng', 'hot tub', 'elevator', 'free parking on premises']",HOSTEL,1.5
4692,Hồ Chí Minh,655499.0225,['hướng nhìn ra biển'],APARTMENT,0.5
4693,Hà Nội,1141839.025,"['wi-fi', 'máy sấy tóc', 'pets allowed', 'lake access', 'free parking on premises']",APARTMENT,1
4694,Đà Nẵng,474779.3146,"['chỗ ở có camera an ninh ngoài nhà', 'city skyline view', 'thang máy', 'kitchen', 'free parking on premises']",APARTMENT,0.5
4695,Hà Nội,5107959.453,"['air conditioning', 'miễn phí đỗ xe trên đường/phố', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,0.5
4696,Hồ Chí Minh,6980222.638,"['pets allowed', 'tv với truyền hình cáp tiêu chuẩn', 'bể bơi']",HOTEL,0.5
4697,Hà Nội,10717065.87,['luggage dropoff allowed'],APARTMENT,1
4698,Quảng Nam,944809.2984,"['cho phép thú cưng', 'miễn phí đỗ xe trên đường/phố']",APARTMENT,1
4699,Đà Nẵng,1447072.609,"['bếp', 'hướng nhìn ra biển', 'pets allowed', 'kitchen']",APARTMENT,0.5
4700,Đà Nẵng,1299218.78,['luggage dropoff allowed'],APARTMENT,1
4701,Hồ Chí Minh,5825250.313,"['lake access', 'bể bơi', 'hướng nhìn ra đường chân trời thành phố', 'máy giặt', 'wifi']",HOSTEL,0.5
4702,Hồ Chí Minh,7048461.729,"['pool', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1
4703,Nha Trang,1083474.241,"['wi-fi', 'tầng thượng', 'miễn phí đỗ xe trên đường/phố', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'city skyline view']",APARTMENT,1
4704,Đà Nẵng,1505114.031,"['city skyline view', 'bếp', 'hướng nhìn ra đường chân trời thành phố', 'lake access', 'hot tub']",HOSTEL,0.5
4705,Đà Nẵng,1497179.61,"['city skyline view', 'chỗ đỗ xe miễn phí tại nơi ở', 'pool', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'lake access']",APARTMENT,1.5
4706,Hồ Chí Minh,5151059.347,"['lối ra bãi biển – hướng biển', 'lock on bedroom door', 'waterfront']",APARTMENT,1
4707,Đà Nẵng,6684432.108,"['tv với truyền hình cáp tiêu chuẩn', 'tầng thượng']",APARTMENT,1.5
4708,Nha Trang,1249485.968,"['hướng nhìn ra đường chân trời thành phố', 'city skyline view', 'dedicated workspace', 'miễn phí đỗ xe trên đường/phố']",APARTMENT,1
4709,Đà Nẵng,5935840.421,"['lối ra bãi biển – hướng biển', 'lock on bedroom door', 'không gian riêng để làm việc', 'exterior security cameras on property']",APARTMENT,1
4710,Nha Trang,9087927.944,"['kitchen', 'miễn phí đỗ xe trên đường/phố', 'air conditioning', 'hướng nhìn ra đường chân trời thành phố', 'thang máy']",HOSTEL,1
4711,Hồ Chí Minh,13136211.09,['chỗ đỗ xe miễn phí tại nơi ở'],HOSTEL,1.5
4712,Hồ Chí Minh,5746728.577,"['không gian riêng để làm việc', 'pool', 'lock on bedroom door', 'máy giặt']",APARTMENT,0.5
4713,Hồ Chí Minh,334241.866,"['bếp', 'wifi']",APARTMENT,0.5
4714,Đà Nẵng,4458363.696,"['hot tub', 'kitchen', 'thang máy', 'cho phép thú cưng']",APARTMENT,1
4715,Hà Nội,1019810.748,['pool'],APARTMENT,0.5
4716,Hồ Chí Minh,1088405.302,"['tv', 'chỗ ở có camera an ninh ngoài nhà', 'lối ra bãi biển – hướng biển', 'air conditioning']",HOSTEL,0.5
4717,Hồ Chí Minh,1065094.688,"['wi-fi', 'không có máy phát hiện khí co']",VILLA,1
4718,Hồ Chí Minh,1092367.64,"['hot tub', 'không có máy phát hiện khí co', 'máy sấy tóc', 'cho phép thú cưng', 'thang máy']",APARTMENT,0.5
4719,Hà Nội,796046.0178,"['hướng nhìn ra biển', 'lock on bedroom door', 'máy sấy tóc']",HOSTEL,1
4720,Hồ Chí Minh,833359.2693,"['pets allowed', 'không gian riêng để làm việc']",HOSTEL,0.5
4721,Hồ Chí Minh,4336148.793,"['máy giặt', 'không có máy báo khói', 'hướng nhìn ra đường chân trời thành phố']",HOSTEL,0.5
4722,Vietnam,1383410.311,"['cho phép gửi hành lý', 'lake access', 'wifi', 'wi-fi', 'điều hòa nhiệt độ']",APARTMENT,1.5
4723,Đà Nẵng,759495.9082,"['luggage dropoff allowed', 'lối ra bãi biển – hướng biển']",HOSTEL,0.5
4724,Đà Nẵng,1468239.331,"['kitchen', 'cho phép gửi hành lý', 'miễn phí đỗ xe trên đường/phố']",APARTMENT,0.5
4725,Hồ Chí Minh,1280282.484,"['lock on bedroom door', 'lake access', 'thang máy', 'hot tub', 'hướng nhìn ra đường chân trời thành phố']",HOSTEL,0.5
4726,Đà Nẵng,374196.3902,"['free parking on premises', 'điều hòa nhiệt độ']",APARTMENT,1.5
4727,Hà Nội,1371434.182,"['bể bơi', 'luggage dropoff allowed', 'exterior security cameras on property', 'cho phép thú cưng']",APARTMENT,1
4728,Hà Nội,375231.2263,"['chỗ đỗ xe miễn phí tại nơi ở', 'hướng nhìn ra đường chân trời thành phố', 'wi-fi', 'hot tub']",APARTMENT,0.5
4729,Hà Nội,1610078.058,"['hair dryer', 'elevator', 'lock on bedroom door']",APARTMENT,0.5
4730,Đà Nẵng,452059.0163,"['dedicated workspace', 'waterfront', 'máy sấy tóc']",APARTMENT,0.5
4731,Đà Nẵng,359845.3312,"['luggage dropoff allowed', 'không có máy phát hiện khí co']",APARTMENT,0.5
4732,Nha Trang,1291894.714,"['hot tub', 'tầng thượng']",APARTMENT,0.5
4733,Đà Nẵng,8802885.674,"['thang máy', 'hot tub']",APARTMENT,0.5
4734,Hà Nội,637162.5036,"['elevator', 'wifi', 'bể bơi', 'kitchen', 'pets allowed']",APARTMENT,0.5
4735,Nha Trang,1581786.27,"['máy sấy tóc', 'cho phép gửi hành lý']",HOTEL,0.5
4736,Đà Nẵng,3857464.637,"['waterfront', 'wifi', 'mở cửa theo giờ giấc cụ thể', 'không có máy báo khói']",APARTMENT,0.5
4737,Đà Nẵng,7495759.054,"['hướng nhìn ra biển', 'hướng nhìn ra đường chân trời thành phố', 'bể bơi', 'luggage dropoff allowed']",APARTMENT,1
4738,Hà Nội,1200147.783,['pets allowed'],HOSTEL,0.5
4739,Hà Nội,1013492.125,"['hướng nhìn ra đường chân trời thành phố', 'cho phép gửi hành lý', 'chỗ đỗ xe miễn phí tại nơi ở', 'máy giặt', 'hot tub']",APARTMENT,1.5
4740,Đà Nẵng,1440410.982,"['wifi', 'điều hòa nhiệt độ', 'không có máy phát hiện khí co', 'chỗ ở có camera an ninh ngoài nhà']",APARTMENT,1
4741,Hồ Chí Minh,437040.8273,"['hướng nhìn ra biển', 'mở cửa theo giờ giấc cụ thể', 'miễn phí đỗ xe trên đường/phố', 'hot tub', 'air conditioning']",HOSTEL,1
4742,Hà Nội,3984392.858,"['city skyline view', 'lake access', 'tv với truyền hình cáp tiêu chuẩn', 'exterior security cameras on property', 'dedicated workspace']",APARTMENT,1.5
4743,Đà Nẵng,601026.2669,"['city skyline view', 'miễn phí đỗ xe trên đường/phố', 'lake access', 'washer']",VILLA,1
4744,Hà Nội,1116215.092,"['waterfront', 'lối ra bãi biển – hướng biển']",HOSTEL,0.5
4745,Đà Nẵng,9426566.65,"['luggage dropoff allowed', 'hướng nhìn ra biển', 'không gian riêng để làm việc', 'lock on bedroom door']",HOSTEL,1
4746,Hồ Chí Minh,685592.2587,"['cho phép thú cưng', 'tầng thượng', 'air conditioning', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,1.5
4747,Hồ Chí Minh,10312411.76,['air conditioning'],HOSTEL,1
4748,Hà Nội,1567044.998,['kitchen'],HOSTEL,1
4749,Nha Trang,8473904.929,"['dedicated workspace', 'chỗ đỗ xe miễn phí tại nơi ở', 'cho phép thú cưng', 'pets allowed', 'elevator']",APARTMENT,1.5
4750,Nha Trang,563607.3916,['air conditioning'],HOSTEL,0.5
4751,Đà Nẵng,1248080.66,"['washer', 'elevator']",HOSTEL,0.5
4752,Hà Nội,807782.5691,"['mở cửa theo giờ giấc cụ thể', 'wifi', 'washer', 'luggage dropoff allowed']",APARTMENT,1
4753,Hà Nội,468391.2295,"['chỗ đỗ xe miễn phí tại nơi ở', 'tầng thượng', 'hot tub', 'washer']",APARTMENT,0.5
4754,Nha Trang,7266129.418,"['cho phép gửi hành lý', 'pets allowed', 'exterior security cameras on property']",HOSTEL,1
4755,Hồ Chí Minh,352756.8034,"['hướng nhìn ra đường chân trời thành phố', 'free parking on premises']",HOTEL,1
4756,Hà Nội,10808616.67,"['hướng nhìn ra biển', 'waterfront', 'washer']",APARTMENT,0.5
4757,Hồ Chí Minh,1501484.573,"['chỗ ở có camera an ninh ngoài nhà', 'miễn phí đỗ xe trên đường/phố']",APARTMENT,1
4758,Đà Nẵng,1600453.751,"['waterfront', 'air conditioning', 'tv', 'free parking on premises']",APARTMENT,0.5
4759,Hà Nội,317457.1026,"['kitchen', 'không có máy phát hiện khí co', 'thang máy', 'chỗ đỗ xe miễn phí tại nơi ở', 'lake access']",APARTMENT,0.5
4760,Nha Trang,12952068.07,"['chỗ đỗ xe miễn phí tại nơi ở', 'thang máy']",APARTMENT,1
4761,Hà Nội,632010.674,"['cho phép gửi hành lý', 'bếp', 'lock on bedroom door']",APARTMENT,1
4762,Nha Trang,697779.6599,"['cho phép gửi hành lý', 'máy giặt']",APARTMENT,0.5
