user_id,location_pref_str,budget_pref,amenities_pref,property_type_pref_str,travel_frequency_score
5803,Đà Nẵng,622671.9192932623,"['waterfront', 'cho phép gửi hành lý', 'hair dryer', 'exterior security cameras on property', 'bếp']",APARTMENT,1.0
5804,Đà Nẵng,408278.2764861075,"['waterfront', 'máy sấy tóc', 'air conditioning']",HOSTEL,0.5
5805,Hà Nội,422909.9342908319,"['elevator', 'hướng nhìn ra đường chân trời thành phố', 'máy giặt', 'máy sấy tóc']",APARTMENT,0.5
5806,Nha Trang,613929.3404754717,['máy giặt'],HOTEL,1.5
5807,Hồ Chí Minh,1323061.7362047571,['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm'],APARTMENT,0.5
5808,Đà Nẵng,9816934.762382625,"['washer', 'elevator']",APARTMENT,1.5
5809,Đà Nẵng,567363.6652796807,['pets allowed'],APARTMENT,1.0
5810,Hồ Chí Minh,1762718.6793639564,"['pets allowed', 'tầng thượng', 'luggage dropoff allowed', 'không có máy phát hiện khí co']",HOTEL,0.5
5811,Đà Nẵng,742937.4359643257,['cho phép gửi hành lý'],HOSTEL,0.5
5812,Hồ Chí Minh,5750318.909999969,"['city skyline view', 'wi-fi', 'chỗ đỗ xe miễn phí tại nơi ở', 'không gian riêng để làm việc']",HOTEL,1.5
5813,Hồ Chí Minh,8781013.135028504,"['điều hòa nhiệt độ', 'lock on bedroom door', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,1.0
5814,Hà Nội,11110363.974830132,"['elevator', 'hướng nhìn ra đường chân trời thành phố', 'không có máy phát hiện khí co']",APARTMENT,0.5
5815,Hà Nội,11384648.702642793,"['pool', 'không có máy phát hiện khí co', 'free parking on premises']",HOSTEL,1.0
5816,Hồ Chí Minh,2610113.148534878,['tầng thượng'],APARTMENT,0.5
5817,Nha Trang,634058.9623089066,['lake access'],APARTMENT,0.5
5818,Nha Trang,506539.05452685663,"['thang máy', 'tv', 'không có máy báo khói', 'bếp', 'air conditioning']",APARTMENT,1.5
5819,Nha Trang,872299.0841631019,"['tv với truyền hình cáp tiêu chuẩn', 'thang máy']",APARTMENT,0.5
5820,Hà Nội,545868.9554306335,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'pool', 'dedicated workspace']",HOSTEL,1.0
5821,Hồ Chí Minh,3296029.8211215506,"['máy giặt', 'hair dryer', 'free parking on premises', 'lake access']",APARTMENT,0.5
5822,Hà Nội,7206997.733932864,"['lake access', 'thang máy', 'kitchen', 'không có máy phát hiện khí co']",APARTMENT,1.5
5823,Hồ Chí Minh,1036954.3397615866,['lối ra bãi biển – hướng biển'],VILLA,1.5
5824,Nha Trang,7388385.10136284,"['máy sấy tóc', 'tầng thượng', 'wifi']",HOSTEL,0.5
5825,Đà Nẵng,4194449.197225538,"['wifi', 'city skyline view', 'hair dryer', 'free parking on premises']",APARTMENT,0.5
5826,Đà Nẵng,1261038.297038577,"['không có máy phát hiện khí co', 'tv với truyền hình cáp tiêu chuẩn', 'luggage dropoff allowed', 'không có máy báo khói', 'waterfront']",VILLA,1.0
5827,Hà Nội,1434764.6505962159,"['washer', 'bể bơi']",HOTEL,0.5
5828,Hồ Chí Minh,512406.7336885475,"['wifi', 'mở cửa theo giờ giấc cụ thể', 'lock on bedroom door', 'pets allowed']",APARTMENT,1.0
5829,Hồ Chí Minh,4198970.911627642,"['pool', 'lake access']",HOSTEL,0.5
5830,Nha Trang,5715229.978713143,"['waterfront', 'air conditioning']",HOSTEL,1.0
5831,Đà Nẵng,6898470.0190660115,['hair dryer'],VILLA,0.5
5832,Nha Trang,1043719.064991833,"['waterfront', 'tv', 'dedicated workspace', 'air conditioning', 'điều hòa nhiệt độ']",VILLA,1.0
5833,Nha Trang,623681.62264596,"['điều hòa nhiệt độ', 'wi-fi', 'tv', 'air conditioning']",APARTMENT,1.0
5834,Đà Nẵng,977237.3750679733,"['free parking on premises', 'pool', 'waterfront', 'chỗ đỗ xe miễn phí tại nơi ở']",APARTMENT,0.5
5835,Đà Nẵng,1629277.0537061812,"['lối ra bãi biển – hướng biển', 'washer', 'wifi']",HOSTEL,0.5
5836,Nha Trang,2683738.843583328,['dedicated workspace'],APARTMENT,1.5
5837,Nha Trang,555753.3031700873,"['bếp', 'hướng nhìn ra biển']",HOTEL,0.5
5838,Hà Nội,8266194.048391171,['hướng nhìn ra biển'],APARTMENT,0.5
5839,Nha Trang,1170634.3624170679,"['chỗ đỗ xe miễn phí tại nơi ở', 'cho phép gửi hành lý', 'tv với truyền hình cáp tiêu chuẩn', 'không có máy báo khói', 'miễn phí đỗ xe trên đường/phố']",APARTMENT,0.5
5840,Hà Nội,529181.3727254266,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'kitchen', 'tv với truyền hình cáp tiêu chuẩn', 'pool']",APARTMENT,1.5
5841,Hà Nội,4620638.534182585,"['lake access', 'lock on bedroom door', 'kitchen']",APARTMENT,1.0
5842,Đà Nẵng,515135.3688564042,"['washer', 'air conditioning', 'tv', 'chỗ ở có camera an ninh ngoài nhà', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.0
5843,Nha Trang,410629.56876843836,"['hướng nhìn ra biển', 'chỗ đỗ xe miễn phí tại nơi ở', 'thang máy', 'city skyline view']",APARTMENT,0.5
5844,Nha Trang,752762.9467324382,"['cho phép thú cưng', 'lake access']",HOSTEL,0.5
5845,Nha Trang,11403575.326828107,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'air conditioning', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.5
5846,Hồ Chí Minh,10456720.312275495,"['pool', 'hair dryer', 'không có máy phát hiện khí co', 'chỗ đỗ xe miễn phí tại nơi ở']",APARTMENT,0.5
5847,Nha Trang,557704.2373203656,"['wi-fi', 'hair dryer', 'dedicated workspace', 'hướng nhìn ra biển']",APARTMENT,0.5
5848,Hà Nội,1044161.6073884821,['wifi'],APARTMENT,1.0
5849,Hà Nội,14058967.120670618,"['bể bơi', 'lake access', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",APARTMENT,0.5
5850,Hà Nội,1258702.3534134962,"['miễn phí đỗ xe trên đường/phố', 'kitchen', 'wi-fi']",APARTMENT,1.0
5851,Đà Nẵng,9696316.595452795,['tv với truyền hình cáp tiêu chuẩn'],APARTMENT,0.5
5852,Hà Nội,11199145.22557449,"['luggage dropoff allowed', 'thang máy']",APARTMENT,1.0
5853,Hồ Chí Minh,632313.172135107,"['wi-fi', 'free parking on premises']",HOTEL,1.5
5854,Đà Nẵng,638099.7842253092,"['elevator', 'pets allowed']",APARTMENT,1.0
5855,Hà Nội,11177650.222990477,"['cho phép gửi hành lý', 'city skyline view', 'hướng nhìn ra đường chân trời thành phố', 'bếp']",APARTMENT,0.5
5856,Nha Trang,3171118.1838487554,"['tv với truyền hình cáp tiêu chuẩn', 'chỗ ở có camera an ninh ngoài nhà']",APARTMENT,0.5
5857,Hồ Chí Minh,505332.72463239054,"['elevator', 'không có máy báo khói', 'miễn phí đỗ xe trên đường/phố', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.0
5858,Đà Nẵng,5011808.699562123,"['exterior security cameras on property', 'điều hòa nhiệt độ', 'thang máy']",APARTMENT,1.0
5859,Hồ Chí Minh,8293470.113898673,"['luggage dropoff allowed', 'hướng nhìn ra đường chân trời thành phố', 'wi-fi']",APARTMENT,1.0
5860,Hồ Chí Minh,8036314.549911946,"['tầng thượng', 'hot tub']",HOSTEL,1.0
5861,Đà Nẵng,1441877.2098034401,"['washer', 'pets allowed']",APARTMENT,1.0
5862,Hồ Chí Minh,560786.1377058899,"['thang máy', 'bể bơi', 'wi-fi', 'bếp', 'kitchen']",APARTMENT,1.0
5863,Nha Trang,1501852.720785387,"['city skyline view', 'air conditioning', 'lock on bedroom door']",APARTMENT,0.5
5864,Nha Trang,931227.935598647,['không gian riêng để làm việc'],APARTMENT,1.0
5865,Hồ Chí Minh,1306471.157670654,"['elevator', 'lock on bedroom door', 'waterfront', 'hướng nhìn ra biển']",APARTMENT,1.5
5866,Đà Nẵng,6353229.75039997,['máy giặt'],APARTMENT,1.0
5867,Nha Trang,1143446.3189805401,"['wifi', 'hướng nhìn ra biển', 'wi-fi', 'máy sấy tóc', 'tv']",HOTEL,1.5
5868,Hà Nội,1012183.9278640583,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'pool', 'bếp', 'tv với truyền hình cáp tiêu chuẩn', 'free parking on premises']",HOSTEL,1.0
5869,Đà Nẵng,514149.72365058423,"['cho phép thú cưng', 'waterfront', 'chỗ đỗ xe miễn phí tại nơi ở', 'dedicated workspace', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.0
5870,Hồ Chí Minh,6041958.4649381945,"['kitchen', 'lock on bedroom door']",APARTMENT,1.0
5871,Nha Trang,330460.75798606966,"['hướng nhìn ra biển', 'washer']",APARTMENT,0.5
5872,Đà Nẵng,341717.63758042664,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'washer', 'bếp', 'air conditioning']",APARTMENT,0.5
5873,Đà Nẵng,6547112.426761877,"['elevator', 'dedicated workspace', 'thang máy', 'mở cửa theo giờ giấc cụ thể', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1.0
5874,Hồ Chí Minh,990854.2418241557,"['tầng thượng', 'chỗ đỗ xe miễn phí tại nơi ở', 'cho phép thú cưng', 'không có máy phát hiện khí co', 'hair dryer']",APARTMENT,0.5
5875,Hà Nội,509328.84374313906,"['hướng nhìn ra đường chân trời thành phố', 'wifi', 'lock on bedroom door']",APARTMENT,1.0
5876,Hồ Chí Minh,702015.9214131787,"['kitchen', 'chỗ đỗ xe miễn phí tại nơi ở', 'lake access', 'máy sấy tóc']",HOSTEL,1.0
5877,Hồ Chí Minh,1120659.084778365,['tv với truyền hình cáp tiêu chuẩn'],APARTMENT,0.5
5878,Hà Nội,377163.37401982595,"['wifi', 'kitchen']",APARTMENT,0.5
5879,Hồ Chí Minh,633180.2154513975,['máy sấy tóc'],APARTMENT,1.0
5880,Nha Trang,789614.3425450735,"['tầng thượng', 'máy giặt', 'chỗ đỗ xe miễn phí tại nơi ở']",HOTEL,1.0
5881,Hồ Chí Minh,901652.185054843,['luggage dropoff allowed'],HOTEL,1.0
5882,Hồ Chí Minh,908101.4919459845,"['miễn phí đỗ xe trên đường/phố', 'máy giặt', 'tv', 'exterior security cameras on property']",APARTMENT,0.5
5883,Đà Nẵng,909311.4237500865,['không có máy phát hiện khí co'],APARTMENT,0.5
5884,Hồ Chí Minh,329055.8673786149,"['chỗ ở có camera an ninh ngoài nhà', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1.5
5885,Nha Trang,410285.0586252102,"['luggage dropoff allowed', 'lối ra bãi biển – hướng biển', 'city skyline view']",APARTMENT,0.5
5886,Hà Nội,934842.1518812464,"['pool', 'elevator', 'wifi', 'free parking on premises']",HOSTEL,1.5
5887,Nha Trang,1328540.995076525,"['luggage dropoff allowed', 'máy giặt', 'dedicated workspace', 'cho phép gửi hành lý']",APARTMENT,1.0
5888,Hà Nội,898908.4380588771,"['luggage dropoff allowed', 'washer', 'tv', 'hair dryer', 'kitchen']",APARTMENT,1.5
5889,Đà Nẵng,1872007.2847963262,"['điều hòa nhiệt độ', 'air conditioning', 'wifi', 'miễn phí đỗ xe trên đường/phố', 'lối ra bãi biển – hướng biển']",HOTEL,1.5
5890,Hồ Chí Minh,392416.50684332853,"['điều hòa nhiệt độ', 'dedicated workspace']",APARTMENT,1.5
5891,Hồ Chí Minh,2817175.6478273645,['không có máy báo khói'],APARTMENT,1.5
5892,Nha Trang,2297183.186064658,['máy giặt'],APARTMENT,0.5
5893,Hồ Chí Minh,647219.7359572824,"['free parking on premises', 'thang máy', 'không gian riêng để làm việc', 'mở cửa theo giờ giấc cụ thể', 'air conditioning']",APARTMENT,1.0
5894,Nha Trang,1381054.0868280274,['cho phép gửi hành lý'],APARTMENT,1.5
5895,Hà Nội,930185.0142465825,['pets allowed'],APARTMENT,0.5
5896,Hà Nội,579251.5040695334,"['air conditioning', 'tv với truyền hình cáp tiêu chuẩn']",HOSTEL,1.0
5897,Hồ Chí Minh,8335285.593459638,"['wifi', 'pets allowed', 'không có máy phát hiện khí co', 'elevator']",APARTMENT,1.0
5898,Hà Nội,462273.894525751,"['city skyline view', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'pets allowed', 'điều hòa nhiệt độ', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1.0
5899,Nha Trang,544700.1573355165,"['tầng thượng', 'waterfront', 'pool', 'luggage dropoff allowed']",HOTEL,0.5
5900,Đà Nẵng,654666.1613121217,"['tầng thượng', 'city skyline view', 'lake access', 'washer']",HOSTEL,1.0
5901,Hồ Chí Minh,1414607.7393297525,"['máy sấy tóc', 'tầng thượng', 'máy giặt', 'miễn phí đỗ xe trên đường/phố', 'lối ra bãi biển – hướng biển']",HOSTEL,1.5
5902,Nha Trang,373587.12042565824,"['hướng nhìn ra biển', 'exterior security cameras on property', 'không gian riêng để làm việc']",HOSTEL,1.0
5903,Hà Nội,655241.0454607258,['luggage dropoff allowed'],VILLA,0.5
5904,Hà Nội,7255456.590327159,"['luggage dropoff allowed', 'tầng thượng']",HOSTEL,1.0
5905,Hà Nội,2344527.9345664936,"['waterfront', 'city skyline view']",APARTMENT,0.5
5906,Hồ Chí Minh,3493106.267052107,"['chỗ ở có camera an ninh ngoài nhà', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1.5
5907,Hồ Chí Minh,934584.0575683513,"['miễn phí đỗ xe trên đường/phố', 'cho phép thú cưng', 'kitchen', 'dedicated workspace']",HOTEL,0.5
5908,Quảng Nam,798473.0710492481,"['waterfront', 'cho phép gửi hành lý', 'điều hòa nhiệt độ']",HOSTEL,1.0
5909,Hà Nội,1081166.208596244,"['lake access', 'tầng thượng']",APARTMENT,0.5
5910,Nha Trang,1591073.707415375,"['air conditioning', 'không gian riêng để làm việc', 'elevator', 'hot tub']",HOSTEL,1.0
5911,Hà Nội,11994171.00423799,"['hướng nhìn ra đường chân trời thành phố', 'cho phép gửi hành lý', 'hair dryer', 'tv', 'lake access']",APARTMENT,1.5
5912,Hà Nội,2836496.2938286513,"['pool', 'không có máy báo khói', 'cho phép thú cưng']",APARTMENT,1.0
5913,Hà Nội,1538042.242587991,['hot tub'],APARTMENT,0.5
5914,Hồ Chí Minh,466425.7935337943,['cho phép thú cưng'],APARTMENT,0.5
5915,Nha Trang,607835.6656310831,['cho phép gửi hành lý'],APARTMENT,1.0
5916,Hà Nội,802622.4800391597,"['city skyline view', 'cho phép thú cưng', 'không gian riêng để làm việc']",APARTMENT,1.0
5917,Nha Trang,607728.8484144267,"['waterfront', 'cho phép thú cưng', 'máy giặt', 'wifi', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1.0
5918,Hồ Chí Minh,2608147.741196189,['luggage dropoff allowed'],APARTMENT,1.0
5919,Hồ Chí Minh,8209016.051697379,"['hot tub', 'tầng thượng']",APARTMENT,1.0
5920,Nha Trang,6605242.309183029,"['tv', 'điều hòa nhiệt độ', 'free parking on premises', 'hướng nhìn ra đường chân trời thành phố']",APARTMENT,1.5
5921,Nha Trang,696639.4432155871,"['không gian riêng để làm việc', 'pets allowed', 'máy giặt', 'air conditioning', 'bể bơi']",APARTMENT,1.0
5922,Đà Nẵng,933044.0543160118,"['waterfront', 'luggage dropoff allowed', 'chỗ đỗ xe miễn phí tại nơi ở']",VILLA,0.5
5923,Hồ Chí Minh,976953.4409532067,"['bếp', 'không gian riêng để làm việc', 'air conditioning', 'tầng thượng']",APARTMENT,1.0
5924,Hồ Chí Minh,655939.6296146465,"['wifi', 'hướng nhìn ra biển']",APARTMENT,1.0
5925,Đà Nẵng,1236012.3565019406,"['hướng nhìn ra đường chân trời thành phố', 'elevator', 'washer', 'lối ra bãi biển – hướng biển', 'lake access']",HOTEL,1.0
5926,Hồ Chí Minh,9224224.935520858,"['hướng nhìn ra đường chân trời thành phố', 'elevator', 'hướng nhìn ra biển', 'máy sấy tóc']",APARTMENT,1.5
5927,Đà Nẵng,1574748.5449512592,"['lock on bedroom door', 'exterior security cameras on property', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'washer']",APARTMENT,1.5
5928,Đà Nẵng,356029.57676239125,"['dedicated workspace', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,0.5
5929,Đà Nẵng,10572323.957284415,"['tv', 'chỗ đỗ xe miễn phí tại nơi ở', 'không có máy báo khói', 'city skyline view', 'chỗ ở có camera an ninh ngoài nhà']",APARTMENT,0.5
5930,Đà Nẵng,1152576.1313029877,"['air conditioning', 'chỗ đỗ xe miễn phí tại nơi ở']",APARTMENT,1.5
5931,Đà Nẵng,1340939.9762925142,"['bếp', 'máy giặt']",VILLA,1.0
5932,Hồ Chí Minh,438230.54971631966,"['luggage dropoff allowed', 'tv']",APARTMENT,0.5
5933,Hồ Chí Minh,636234.3587940137,['máy sấy tóc'],APARTMENT,0.5
5934,Nha Trang,8945169.634289376,"['washer', 'lối ra bãi biển – hướng biển']",APARTMENT,1.0
5935,Nha Trang,9003677.795570292,"['không gian riêng để làm việc', 'lake access']",HOTEL,1.0
5936,Nha Trang,504875.31509070477,['lối ra bãi biển – hướng biển'],APARTMENT,1.0
5937,Đà Nẵng,1132940.2682545371,"['washer', 'không có máy báo khói']",APARTMENT,0.5
5938,Hà Nội,498177.79112610477,"['city skyline view', 'bếp', 'lock on bedroom door', 'mở cửa theo giờ giấc cụ thể', 'free parking on premises']",HOTEL,0.5
5939,Đà Nẵng,9625600.186025696,"['dedicated workspace', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.0
5940,Đà Nẵng,2088357.3904442335,"['hướng nhìn ra biển', 'tv', 'máy sấy tóc', 'pool']",APARTMENT,0.5
5941,Đà Nẵng,1132871.725446762,"['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm', 'lối ra bãi biển – hướng biển', 'không gian riêng để làm việc', 'máy sấy tóc']",APARTMENT,1.0
5942,Hà Nội,810173.0930713946,"['wi-fi', 'cho phép thú cưng']",APARTMENT,0.5
5943,Nha Trang,5773055.1443248065,"['pool', 'máy sấy tóc', 'tv', 'hot tub']",HOSTEL,1.5
5944,Hồ Chí Minh,1370064.7704521972,"['hướng nhìn ra biển', 'máy giặt']",APARTMENT,0.5
5945,Hồ Chí Minh,1466395.1804085867,"['exterior security cameras on property', 'tầng thượng']",APARTMENT,0.5
5946,Hồ Chí Minh,9069578.557854256,"['tv', 'điều hòa nhiệt độ', 'air conditioning', 'lối ra bãi biển – hướng biển']",HOSTEL,1.5
5947,Nha Trang,1084257.9450512372,"['không gian riêng để làm việc', 'máy sấy tóc', 'pets allowed', 'không có máy báo khói', 'lock on bedroom door']",HOSTEL,1.0
5948,Nha Trang,1443425.361707028,"['chỗ ở có camera an ninh ngoài nhà', 'tv', 'thang máy', 'máy giặt']",APARTMENT,1.5
5949,Hà Nội,6187001.689095391,"['dedicated workspace', 'miễn phí đỗ xe trên đường/phố', 'hướng nhìn ra biển', 'cho phép gửi hành lý']",HOSTEL,1.5
5950,Hồ Chí Minh,677831.0594613736,"['tv', 'air conditioning', 'không gian riêng để làm việc']",APARTMENT,1.0
5951,Đà Nẵng,447162.6060425661,['hướng nhìn ra biển'],HOSTEL,1.0
5952,Hồ Chí Minh,359641.839697187,"['kitchen', 'wi-fi', 'miễn phí đỗ xe trên đường/phố', 'wifi', 'máy sấy tóc']",APARTMENT,0.5
5953,Nha Trang,1617525.9171196385,"['dedicated workspace', 'máy sấy tóc', 'city skyline view', 'hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm']",HOSTEL,1.0
5954,Đà Nẵng,1462124.418841541,['bếp'],VILLA,1.0
5955,Nha Trang,2281827.1890913956,"['lock on bedroom door', 'tầng thượng', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,0.5
5956,Hà Nội,13417589.467327572,"['không có máy báo khói', 'lối ra bãi biển – hướng biển']",APARTMENT,0.5
5957,Hà Nội,1022821.5118945092,['air conditioning'],HOSTEL,1.0
5958,Hà Nội,1539196.2403140801,"['không có máy phát hiện khí co', 'air conditioning']",APARTMENT,0.5
5959,Đà Nẵng,1399854.9975085384,"['máy sấy tóc', 'free parking on premises', 'air conditioning', 'hair dryer']",APARTMENT,0.5
5960,Nha Trang,763163.0271526008,"['wifi', 'free parking on premises', 'mở cửa theo giờ giấc cụ thể', 'cho phép gửi hành lý', 'bể bơi']",APARTMENT,1.5
5961,Nha Trang,5230029.193432535,"['tv', 'kitchen', 'washer', 'miễn phí đỗ xe trên đường/phố', 'máy sấy tóc']",APARTMENT,1.0
5962,Hồ Chí Minh,3948838.281447867,"['wi-fi', 'cho phép thú cưng', 'wifi', 'chỗ ở có camera an ninh ngoài nhà', 'hair dryer']",HOTEL,1.0
5963,Đà Nẵng,474419.950921123,"['không có máy báo khói', 'washer']",APARTMENT,1.0
5964,Hà Nội,453579.5729741872,"['air conditioning', 'mở cửa theo giờ giấc cụ thể', 'miễn phí đỗ xe trên đường/phố', 'hướng nhìn ra biển']",APARTMENT,0.5
5965,Nha Trang,13539411.56789868,"['hair dryer', 'lake access', 'bếp', 'hướng nhìn ra biển', 'miễn phí đỗ xe trên đường/phố']",HOSTEL,0.5
5966,Đà Nẵng,4517243.359918504,"['pets allowed', 'kitchen']",HOSTEL,0.5
5967,Hồ Chí Minh,7508270.46436015,['cho phép gửi hành lý'],HOSTEL,1.5
5968,Đà Nẵng,989756.7089769952,"['kitchen', 'cho phép thú cưng']",VILLA,1.0
5969,Hà Nội,1457793.4824122172,['thang máy'],APARTMENT,0.5
5970,Đà Nẵng,12768552.581940219,"['hair dryer', 'không có máy báo khói', 'bể bơi']",APARTMENT,1.5
5971,Hà Nội,560656.100448955,"['wifi', 'pool', 'air conditioning', 'hair dryer', 'luggage dropoff allowed']",APARTMENT,0.5
5972,Đà Nẵng,1460784.5109238168,"['air conditioning', 'cho phép gửi hành lý', 'máy sấy tóc', 'hướng nhìn ra đường chân trời thành phố']",HOSTEL,0.5
5973,Hồ Chí Minh,1197373.852603836,"['không gian riêng để làm việc', 'pets allowed']",APARTMENT,0.5
5974,Hà Nội,1423242.7418760657,['pool'],APARTMENT,0.5
5975,Đà Nẵng,7539929.200669398,"['pool', 'air conditioning', 'exterior security cameras on property', 'dedicated workspace']",HOTEL,1.0
5976,Đà Nẵng,1243375.4775360082,"['kitchen', 'máy giặt', 'tv với truyền hình cáp tiêu chuẩn']",HOSTEL,0.5
5977,Đà Nẵng,1389779.1391214076,"['hướng nhìn ra đường chân trời thành phố', 'tv', 'city skyline view']",APARTMENT,1.0
5978,Nha Trang,610678.141113861,"['hot tub', 'free parking on premises', 'máy giặt', 'tv']",APARTMENT,0.5
5979,Đà Nẵng,6102474.83053892,"['waterfront', 'free parking on premises']",APARTMENT,1.0
5980,Hồ Chí Minh,5774386.413612531,['wi-fi'],APARTMENT,1.0
5981,Hồ Chí Minh,4915687.278356034,"['chỗ đỗ xe miễn phí tại nơi ở', 'máy sấy tóc', 'luggage dropoff allowed', 'elevator']",HOSTEL,1.0
5982,Nha Trang,706615.7346279332,['tv với truyền hình cáp tiêu chuẩn'],HOSTEL,0.5
5983,Hồ Chí Minh,3749781.7422355693,"['free parking on premises', 'điều hòa nhiệt độ', 'không có máy phát hiện khí co', 'hướng nhìn ra biển']",APARTMENT,1.5
5984,Hà Nội,426662.34025890974,"['miễn phí đỗ xe trên đường/phố', 'lock on bedroom door', 'tầng thượng']",APARTMENT,0.5
5985,Nha Trang,12329337.004989397,"['wifi', 'hướng nhìn ra biển', 'không gian riêng để làm việc', 'chỗ ở có camera an ninh ngoài nhà', 'điều hòa nhiệt độ']",APARTMENT,1.0
5986,Nha Trang,447175.23821270675,"['luggage dropoff allowed', 'city skyline view', 'hướng nhìn ra biển', 'điều hòa nhiệt độ', 'exterior security cameras on property']",APARTMENT,1.0
5987,Đà Nẵng,516430.623408198,"['dedicated workspace', 'luggage dropoff allowed']",APARTMENT,1.0
5988,Hồ Chí Minh,1595811.0956628048,"['tầng thượng', 'kitchen', 'mở cửa theo giờ giấc cụ thể', 'không có máy báo khói']",APARTMENT,0.5
5989,Đà Nẵng,1441471.350296081,"['pets allowed', 'điều hòa nhiệt độ', 'chỗ ở có camera an ninh ngoài nhà', 'hướng nhìn ra biển', 'luggage dropoff allowed']",APARTMENT,1.5
5990,Hồ Chí Minh,668714.131385028,"['wi-fi', 'tv với truyền hình cáp tiêu chuẩn']",APARTMENT,1.0
5991,Hồ Chí Minh,364054.9186007264,"['chỗ đỗ xe miễn phí tại nơi ở', 'city skyline view', 'wifi', 'air conditioning', 'tầng thượng']",APARTMENT,1.5
5992,Đà Nẵng,1529536.7934010033,"['wifi', 'free parking on premises', 'không gian riêng để làm việc']",APARTMENT,0.5
5993,Hà Nội,3267554.509740702,['hồ bơi chung ngoài trời – có sẵn hoặc phục vụ quanh năm'],APARTMENT,0.5
5994,Vietnam,3672210.6561811906,['tầng thượng'],HOSTEL,1.0
5995,Hà Nội,811217.8653162373,"['wifi', 'free parking on premises']",VILLA,0.5
5996,Hồ Chí Minh,1445853.84796235,"['air conditioning', 'mở cửa theo giờ giấc cụ thể']",HOSTEL,0.5
5997,Đà Nẵng,602810.5977977829,"['mở cửa theo giờ giấc cụ thể', 'tv']",APARTMENT,1.5
5998,Đà Nẵng,356525.9673702789,"['tv với truyền hình cáp tiêu chuẩn', 'tv']",APARTMENT,1.0
5999,Nha Trang,11607164.805787764,"['máy sấy tóc', 'không gian riêng để làm việc', 'waterfront']",APARTMENT,0.5
6000,Đà Nẵng,3910020.3614179003,"['thang máy', 'lối ra bãi biển – hướng biển', 'lock on bedroom door', 'máy giặt']",APARTMENT,1.5
6001,Đà Nẵng,377490.12720026274,"['lake access', 'máy sấy tóc', 'không gian riêng để làm việc']",APARTMENT,0.5
6002,Nha Trang,825228.5881174433,['máy sấy tóc'],APARTMENT,1.0
6003,Hồ Chí Minh,2390187.5877551516,"['pets allowed', 'elevator', 'thang máy', 'cho phép thú cưng']",APARTMENT,1.5
6004,Hà Nội,1179458.753136098,"['hot tub', 'điều hòa nhiệt độ', 'washer', 'máy giặt']",APARTMENT,1.0
6005,Hà Nội,1100766.543098666,"['điều hòa nhiệt độ', 'mở cửa theo giờ giấc cụ thể', 'free parking on premises', 'hair dryer']",APARTMENT,0.5
6006,Đà Nẵng,9499331.512005739,"['luggage dropoff allowed', 'bếp', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.0
6007,Nha Trang,1052354.5821247194,"['lối ra bãi biển – hướng biển', 'không gian riêng để làm việc', 'tầng thượng', 'miễn phí đỗ xe trên đường/phố']",HOSTEL,0.5
6008,Đà Nẵng,339170.04809735797,"['hair dryer', 'tv', 'không có máy báo khói']",HOSTEL,1.0
6009,Nha Trang,774740.8978473137,['lake access'],APARTMENT,1.5
6010,Hà Nội,1301736.100178564,"['không có máy phát hiện khí co', 'pool', 'tv với truyền hình cáp tiêu chuẩn', 'exterior security cameras on property', 'mở cửa theo giờ giấc cụ thể']",APARTMENT,1.0
6011,Đà Nẵng,435329.2583558598,"['chỗ đỗ xe miễn phí tại nơi ở', 'lock on bedroom door', 'không có máy phát hiện khí co', 'chỗ ở có camera an ninh ngoài nhà']",APARTMENT,0.5
6012,Đà Nẵng,397089.9745870159,['thang máy'],APARTMENT,1.0
